requirement_id,section_number,section_title,release,primary_domain,summary,primary_type,secondary_types,automatic_primary_type,primary_type_changed,classification_reason
REQ-REGISTRATION-COMPLETE-005,79,教材登録の完了条件,初期リリース必須,C,目的別問題集へ含める場合、 参照先問題の存在、利用可能状態、重複を確認できること。,OPS,"DATA,RULE",OPS,no,目的別問題集への参照整合性と重複を登録完了時に確認する
REQ-REGISTRATION-COMPLETE-006,79,教材登録の完了条件,初期リリース必須,C,印刷対象の教材について、 問題用紙、解答、解説、記入欄、 図表および著作権表示を確認できること。,OPS,FUNC,OPS,no,印刷機能と権利表示を教材登録の受入確認項目として扱う
REQ-REGISTRATION-COMPLETE-007,79,教材登録の完了条件,初期リリース必須,C,図表または音声を含む教材について、 関連アセットが利用可能であり、 欠落時の扱いが定義されていることを確認できること。,OPS,"DATA,RULE",OPS,no,関連アセットの利用可否と欠落時規則を登録完了時に確認する
REQ-REGISTRATION-COMPLETE-008,79,教材登録の完了条件,初期リリース必須,C,教材登録の完了条件を、 教材の種類および利用機能に応じて設定できること。,OPS,"RULE,FUNC",OPS,no,教材種別・利用機能に応じた登録完了条件を設定する運用要件
REQ-MATERIAL-SELECTION-001,81,教材選択と読込状態の整合性,初期リリース必須,E,利用者が選択した教材と、 実際に出題対象として読み込まれている教材を 一致させること。,QUAL,"FUNC,DATA",FUNC,yes,利用者の選択教材と実際の出題対象を一致させる状態整合性要件
REQ-MATERIAL-SELECTION-002,81,教材選択と読込状態の整合性,初期リリース必須,G,現在の学習対象となっている教材を、 利用者が分かる形で表示すること。 子ども用画面では、 内部IDではなく教材名や対象範囲などの 理解しやすい情報を使用すること。,FUNC,"RULE,DATA",FUNC,no,現在の対象教材を内部IDではなく理解しやすい名称・範囲で表示する機能
REQ-MATERIAL-SELECTION-003,81,教材選択と読込状態の整合性,初期リリース必須,E,教材切替処理中は、 切替前または切替後のどちらの状態か判別できないまま 学習を開始させないこと。,RULE,"FUNC,QUAL",FUNC,yes,教材切替状態が確定するまで学習開始を許可しない規則
REQ-MATERIAL-SELECTION-004,81,教材選択と読込状態の整合性,初期リリース必須,E,教材切替後に、 切替前の教材の問題、出題設定、一時的な回答状態が 切替後の学習へ誤って残らないこと。,QUAL,"RULE,DATA",FUNC,yes,切替前教材の問題・設定・一時回答状態を切替後へ残さない分離性要件
REQ-MATERIAL-SELECTION-005,81,教材選択と読込状態の整合性,初期リリース必須,H,教材切替後に、 回答イベント、進捗、履歴、再開対象、周回状態などが 正しい教材または問題へ関連付けられること。,QUAL,"DATA,RULE",FUNC,yes,履歴・進捗・周回状態などを正しい教材・問題へ関連付ける参照整合性要件
REQ-MATERIAL-SELECTION-006,81,教材選択と読込状態の整合性,初期リリース必須,E,選択した教材が利用停止中、参照不能、または読込不能な場合、 学習を開始させず、 利用者が原因と対応方法を確認できること。,FUNC,"RULE,OPS",FUNC,no,利用不能教材では開始を防止し、原因と対応方法を確認可能にする機能
REQ-MATERIAL-LOAD-001,82,教材読込と障害時の扱い,初期リリース必須,E,教材の読込完了と、 学習機能の初期化完了を確認してから 学習開始を可能にすること。,FUNC,RULE,FUNC,no,教材読込と学習機能初期化の完了後に学習開始を許可する機能
REQ-MATERIAL-LOAD-002,82,教材読込と障害時の扱い,初期リリース必須,E,教材の問題データ、必要な表示アセット、 音声などの必須要素が不足している場合、 不完全な教材として学習を開始させないこと。 ただし、 任意要素の欠落時に継続可能かどうかは 教材または要素ごとに定義できること。,RULE,"FUNC,DATA",FUNC,yes,必須要素不足時は学習開始を禁止し、任意要素欠落時の継続可否を定義する規則
REQ-MATERIAL-LOAD-003,82,教材読込と障害時の扱い,初期リリース必須,E,教材の読込に失敗した場合、 旧教材のデータや途中まで読み込まれたデータを 新しい教材として利用しないこと。,RULE,"FUNC,QUAL",FUNC,yes,読込失敗時に旧教材や不完全データを新教材として利用しない規則
REQ-MATERIAL-LOAD-004,82,教材読込と障害時の扱い,初期リリース必須,G,教材読込エラーについて、 少なくとも次を確認できること。 - 対象教材 - 失敗した処理または要素 - 再試行可能かどうか - 管理者による確認が必要かどうか,FUNC,"OPS,DATA",FUNC,no,教材読込エラーの対象・失敗要素・再試行可否・管理者確認要否を表示する機能
REQ-MATERIAL-LOAD-005,82,教材読込と障害時の扱い,初期リリース必須,H,教材切替や再読込によって、 保存済みの回答イベントや完了済み学習セッションを 誤って消去しないこと。,QUAL,"DATA,FUNC",FUNC,yes,教材切替・再読込時にも保存済み回答イベントや完了セッションを消失させない保全要件
REQ-MULTI-MATERIAL-001,83,複数教材の規模拡張,初期リリース必須,C,複数の教材を一覧管理し、 利用可能状態、対象教科・検定、学年・級、 対象範囲などから選択できること。,FUNC,DATA,OPS,yes,複数教材を一覧管理し、状態・教科・学年・範囲などから選択する機能
REQ-MULTI-MATERIAL-002,83,複数教材の規模拡張,初期リリース必須,C,教材数が増加しても、 すべての教材の問題データやアセットを 学習開始前に一括して読み込むことを必須としないこと。,QUAL,RULE,OPS,yes,教材増加時にも全問題・全アセットの事前一括読込を必須にしない拡張性要件
REQ-MULTI-MATERIAL-003,83,複数教材の規模拡張,初期リリース必須,C,学習に必要な教材データだけを取得または読み込めること。 具体的な遅延読込、キャッシュ、配信方式は 技術選定後に決定する。,FUNC,"QUAL,DATA",OPS,yes,学習に必要な教材データだけを取得・読込する機能
REQ-MULTI-MATERIAL-004,83,複数教材の規模拡張,初期リリース必須,C,教材一覧の管理情報と、 実際に利用可能な教材データとの不一致を検出できること。,FUNC,"DATA,QUAL",OPS,yes,教材一覧の管理情報と実データの不一致を検出する機能
REQ-PERSISTENCE-001,85,通常保存の信頼性,初期リリース必須,H,完了した学習セッションおよび回答イベントを、 アプリや端末を終了した後も失わずに参照できること。,QUAL,DATA,QUAL,no,アプリ・端末終了後も学習事実を失わず参照可能にする永続性要件
REQ-PERSISTENCE-002,85,通常保存の信頼性,初期リリース必須,H,保存処理について、 少なくとも次の状態を区別できること。 - 保存済み - 保存処理中 - 同期待ちまたは送信待ち - 保存失敗 具体的な状態名は技術設計時に確定する。,DATA,RULE,QUAL,yes,保存済み・処理中・送信待ち・失敗を区別して表現する状態データ要件
REQ-PERSISTENCE-003,85,通常保存の信頼性,初期リリース必須,H,保存が完了していない学習結果を、 保存済みであるかのように表示しないこと。,QUAL,"RULE,FUNC",QUAL,no,未保存結果を保存済みと誤認させない正確性・信頼性要件
REQ-PERSISTENCE-004,85,通常保存の信頼性,初期リリース必須,H,回答イベントまたは学習セッションの保存を再試行しても、 同一の事実データを重複登録しないこと。,QUAL,RULE,QUAL,no,保存再試行時にも同一事実を重複登録しない冪等性要件
REQ-PERSISTENCE-005,85,通常保存の信頼性,初期リリース必須,H,関連する複数のデータを保存する処理で失敗した場合、 一部だけが確定した不整合状態を残さないこと。 具体的なトランザクション方式は技術選定後に決定する。,QUAL,DATA,QUAL,no,複数データ保存失敗時に部分確定の不整合を残さない原子性要件
REQ-PERSISTENCE-006,85,通常保存の信頼性,初期リリース必須,H,保存済みデータを読み込んだ結果と、 画面に表示される学習状態との不一致を検出できること。,FUNC,"QUAL,DATA",QUAL,yes,保存済みデータと画面上の学習状態の不一致を検出する機能
REQ-PERSISTENCE-007,85,通常保存の信頼性,初期リリース必須,H,保存処理の失敗によって学習結果を確定できない場合、 利用者が再試行、保留、または管理者への確認などの 対応方法を確認できること。,FUNC,"OPS,QUAL",QUAL,yes,保存失敗時の再試行・保留・管理者確認などの対応方法を提示する機能
REQ-SAVE-STATUS-001,86,保存状態の表示と管理,初期リリース必須,G,現在の学習結果が保存済みかどうかを、 利用者が必要に応じて確認できること。,FUNC,"DATA,QUAL",QUAL,yes,現在の学習結果が保存済みかを利用者が確認する機能
REQ-SAVE-STATUS-002,86,保存状態の表示と管理,初期リリース必須,G,保存失敗または未送信のデータがある場合、 利用者または管理者へ分かる形で表示すること。,FUNC,"OPS,QUAL",QUAL,yes,保存失敗・未送信データの存在を利用者または管理者へ表示する機能
REQ-SAVE-STATUS-003,86,保存状態の表示と管理,初期リリース必須,G,保存失敗の表示には、 少なくとも次を含められること。 - 対象となる学習またはデータ - 最後に保存できた時点 - 再試行可能かどうか - データ消失の可能性 - 推奨する対応,FUNC,"DATA,OPS",QUAL,yes,保存失敗の対象・最終保存時点・危険性・推奨対応を表示する機能
REQ-SAVE-STATUS-004,86,保存状態の表示と管理,初期リリース必須,H,一時的な保存失敗が解消した場合、 保留中の学習結果を失わずに保存または同期できること。,QUAL,"FUNC,DATA",QUAL,no,保留中の学習結果を失わずに再保存・再同期可能にする信頼性要件
REQ-SAVE-STATUS-005,86,保存状態の表示と管理,初期リリース必須,G,子ども用画面では、 通常時に詳細な保存機構を意識させず、 対応が必要な場合だけ理解しやすい表示を行うこと。,RULE,"FUNC,QUAL",QUAL,yes,子どもには通常時に保存機構を意識させず、対応時だけ分かりやすく示す表示規則
REQ-DATA-OUTPUT-001,87,通常保存・バックアップ・分析出力の分離,初期リリース必須,H,通常利用中の永続保存と、 利用者が明示的に作成するバックアップを 異なる目的の機能として扱うこと。,RULE,"FUNC,DATA",DATA,yes,通常の永続保存と明示的バックアップを異なる目的の機能として扱う規則
REQ-DATA-OUTPUT-002,87,通常保存・バックアップ・分析出力の分離,初期リリース必須,H,復元を目的とするバックアップと、 人による確認や分析を目的とする出力を区別すること。,RULE,"DATA,FUNC",DATA,yes,復元用バックアップと確認・分析用出力を明確に区別する規則
REQ-DATA-OUTPUT-003,87,通常保存・バックアップ・分析出力の分離,初期リリース必須,H,分析用出力だけを、 完全な復元手段として扱わないこと。,RULE,"DATA,QUAL",DATA,yes,分析用出力だけを完全な復元手段として扱わないデータ運用規則
REQ-DATA-OUTPUT-004,87,通常保存・バックアップ・分析出力の分離,初期リリース必須,H,通常保存先の障害や誤操作に備え、 通常保存とは独立した復元手段を提供すること。 具体的なDBバックアップ、スナップショット、 世代管理、外部ファイル出力の方式は 技術選定後に決定する。,QUAL,"FUNC,OPS",DATA,yes,通常保存先の障害・誤操作に備えて独立した復元手段を持つ回復性要件
REQ-CATALOG-STRUCTURE-001,89,カタログ種別ごとの構造差,初期リリース必須,A,学習内容カタログについて、 学校教科と検定で異なる基本単位を表現できること。 少なくとも次を想定する。 - 学校教科における教科と学年 - 検定における検定種別と級,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-STRUCTURE-002,89,カタログ種別ごとの構造差,初期リリース必須,A,カタログの階層構造を、 すべての教科・検定で同一の固定階層へ 強制しないこと。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-STRUCTURE-003,89,カタログ種別ごとの構造差,初期リリース必須,A,教科または検定の特性に応じて、 次の要素を階層項目または横断的な分類として表現できること。 - 学習領域 - 学習テーマ - 知識項目 - 技能 - 出題形式 - 場面または用途,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-STRUCTURE-004,89,カタログ種別ごとの構造差,初期リリース必須,A,同じ概念を、 主たる学習テーマと横断技能の両方として 重複登録することを必須としないこと。 教科特性に応じて、 主分類と横断属性の役割を分けられること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-STRUCTURE-005,89,カタログ種別ごとの構造差,初期リリース必須,A,学校教科では、 教科書の章・節・ページなどの出典上の構造と、 学習内容としての分類構造を分離できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-STRUCTURE-006,89,カタログ種別ごとの構造差,初期リリース必須,A,検定では、 公式の出題範囲、測定技能、出題形式、 知識項目を相互に関連付けながら 分離して管理できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-PATH-001,90,学年間・級間の接続,初期リリース必須,A,学習内容について、 前学年、下位級、または既習範囲との 前提関係を表現できること。,DATA,RULE,DATA,no,前学年・下位級・既習範囲との前提関係を保持するデータ要件
REQ-CATALOG-PATH-002,90,学年間・級間の接続,初期リリース必須,A,学年または級ごとに、 その段階で新しく追加される学習内容を 識別できること。,DATA,,DATA,no,学年・級ごとに新しく追加される学習内容を識別するデータ要件
REQ-CATALOG-PATH-003,90,学年間・級間の接続,初期リリース必須,A,学年または級ごとに、 その段階で特に重視される知識・技能・問題形式を 識別できること。,DATA,,DATA,no,学年・級ごとに重視される知識・技能・問題形式を識別するデータ要件
REQ-CATALOG-PATH-004,90,学年間・級間の接続,初期リリース必須,A,学習内容から、 次学年、上位級、または後続単元への 接続関係を表現できること。,DATA,RULE,DATA,no,次学年・上位級・後続単元への接続関係を保持するデータ要件
REQ-CATALOG-PATH-005,90,学年間・級間の接続,初期リリース必須,A,下位学年・下位級の復習内容を、 現在の学年・級の正式な新規範囲と混同せず 関連付けられること。,RULE,DATA,DATA,yes,下位学年・下位級の復習内容と現在段階の新規範囲を混同しない関連付け規則
REQ-CATALOG-PATH-006,90,学年間・級間の接続,初期リリース必須,A,現在の学習でつまずいた場合に、 原因となる可能性がある前提学習内容へ たどれること。,FUNC,DATA,DATA,yes,現在のつまずきから原因候補となる前提学習内容へたどる機能
REQ-CATALOG-PATH-007,90,学年間・級間の接続,初期リリース後,A,前提関係と学習履歴を利用して、 不足している前提内容や 次に学習する候補を提示できること。,FUNC,"DATA,RULE",DATA,yes,前提関係と学習履歴から不足前提や次の学習候補を提示する機能
REQ-CATALOG-AUTHORITY-001,91,カタログの正本と根拠,初期リリース必須,A,カタログ項目について、 分類の根拠となる資料を記録できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-AUTHORITY-002,91,カタログの正本と根拠,初期リリース必須,A,学校教科では、 教科書、学習指導上の範囲、学校配布資料などの 根拠を区別できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-AUTHORITY-003,91,カタログの正本と根拠,初期リリース必須,A,検定では、 公式サイト、公式要項、公式過去問、 公式の審査基準などを 優先度の異なる根拠として管理できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-AUTHORITY-004,91,カタログの正本と根拠,初期リリース必須,A,カタログの分類を、 既存の問題構成だけから逆算して決定しないこと。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-AUTHORITY-005,91,カタログの正本と根拠,初期リリース必須,A,既存問題は、 確定または承認されたカタログへ後から対応付けられること。 既存問題に合わせるためだけに、 カタログの正本構造を変更しないこと。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-AUTHORITY-006,91,カタログの正本と根拠,初期リリース必須,A,外部の公式情報を根拠とする場合、 参照元、参照日、要約、分類上の判断を記録できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-AUTHORITY-007,91,カタログの正本と根拠,初期リリース必須,A,公式情報の改訂を確認した場合、 旧根拠と新根拠、およびカタログへの影響を 追跡できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-CATALOG-DIMENSION-001,92,学習内容・技能・問題形式の分離,初期リリース必須,A,問題が扱う学習内容と、 問題を解くために必要な技能を 別々に関連付けられること。,DATA,RULE,DATA,no,問題が扱う学習内容と必要技能を別々の関連として保持するデータ要件
REQ-CATALOG-DIMENSION-002,92,学習内容・技能・問題形式の分離,初期リリース必須,A,学習内容および技能と、 空所補充、計算、記述、音読などの 問題形式を分離して管理すること。,RULE,DATA,DATA,yes,学習内容・技能と問題形式を別概念として管理する分類原則
REQ-CATALOG-DIMENSION-003,92,学習内容・技能・問題形式の分離,初期リリース必須,A,1つの問題へ、 複数の学習内容、技能、問題形式上の特徴を 関連付けられること。,DATA,,DATA,no,一つの問題へ複数の学習内容・技能・問題形式特徴を関連付けるデータ要件
REQ-CATALOG-DIMENSION-004,92,学習内容・技能・問題形式の分離,初期リリース必須,A,概念理解、操作・計算、表現・説明、 利用・応用などの違いを、 単元名だけに依存せず識別できること。,QUAL,"DATA,RULE",DATA,yes,概念理解・操作・表現・応用の違いを単元名だけに依存せず識別可能にする拡張性要件
REQ-CATALOG-DIMENSION-005,92,学習内容・技能・問題形式の分離,初期リリース必須,A,読解、聴解、作文、発話などの測定技能と、 語彙、文法、場面、機能表現などの学習要素を 別々に管理し、関連付けられること。,DATA,RULE,DATA,no,測定技能と語彙・文法・場面などの学習要素を分離して関連付けるデータ要件
REQ-INQUIRY-001,94,探究型学習の過程,初期リリース必須,B,探究型の学習について、 複数の段階からなる学習過程として表現できること。 少なくとも次のような段階を想定する。 - 疑問または課題を見つける - 問いを設定する - 仮説または予想を立てる - 調査、観察、実験を計画する - 情報または結果を集める - 整理し、比較し、分析する - 考察する - 結論または解決策をまとめる - 発表する - 振り返る 教科によって不要な段階や異なる名称を使用できること。,DATA,RULE,DATA,no,探究型学習を教科別に変更可能な複数段階の学習過程として表現する
REQ-INQUIRY-002,94,探究型学習の過程,初期リリース必須,B,探究過程全体を扱う学習と、 特定の一段階だけを練習する学習を 区別できること。,RULE,DATA,DATA,yes,探究過程全体の学習と特定段階だけの練習を区別する規則
REQ-INQUIRY-003,94,探究型学習の過程,初期リリース必須,B,1つの問題または学習活動を、 探究過程の複数段階へ関連付けられること。,DATA,,DATA,no,問題・学習活動と探究過程段階の多対多の関連を保持する
REQ-INQUIRY-004,94,探究型学習の過程,初期リリース必須,B,探究過程の段階ごとに、 学習履歴、正誤、達成状況または評価結果を 確認できること。 具体的な評価方法は問題形式と技術設計に応じて決定する。,FUNC,DATA,DATA,yes,探究段階ごとの履歴・正誤・達成・評価を確認する機能
REQ-INQUIRY-005,94,探究型学習の過程,初期リリース必須,B,探究過程に順序関係がある場合、 前段階の成果を後続段階で参照できること。,DATA,"RULE,FUNC",DATA,no,前段階の成果を後続段階から参照可能にする過程データ要件
REQ-INQUIRY-006,94,探究型学習の過程,初期リリース必須,B,探究過程の途中成果を保存し、 後から続きを再開できること。 通常の一問一答セッションとの 具体的な統合方法は技術設計時に決定する。,FUNC,"DATA,QUAL",DATA,yes,探究途中の成果を保存し後から続きを再開する機能
REQ-EVIDENCE-001,95,事実・資料・考察・結論の分離,初期リリース必須,B,学習活動で扱う次の要素を、 互いに区別して管理できること。 - 観察または調査で得た事実 - 実験結果 - 資料から読み取った情報 - 学習者による考察 - 根拠を伴う説明 - 結論または提案,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-EVIDENCE-002,95,事実・資料・考察・結論の分離,初期リリース必須,B,考察、説明、結論または提案について、 根拠となる観察結果、実験結果、資料などを 関連付けられること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-EVIDENCE-003,95,事実・資料・考察・結論の分離,初期リリース必須,B,数値、表、グラフ、地図、写真、史料、 文章資料など、異なる種類の根拠資料を 区別できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-EVIDENCE-004,95,事実・資料・考察・結論の分離,初期リリース必須,B,複数の資料を比較または関連付けて 判断する問題を表現できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-EVIDENCE-005,95,事実・資料・考察・結論の分離,初期リリース必須,B,結果と考察、事実と意見、 根拠と結論などの混同を確認する問題を 作成できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-EVIDENCE-006,95,事実・資料・考察・結論の分離,初期リリース必須,B,1つに定まらない説明、提案、判断について、 正誤だけでなく評価観点または採点基準を 関連付けられること。 具体的な自動採点またはAI評価の方式は 技術選定後に決定する。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-REASONING-001,96,比較・因果・多面的判断,初期リリース必須,B,学習内容間の関係として、 少なくとも次を表現できること。 - 時間的な前後関係 - 原因と結果 - 共通点と相違点 - 全体と部分 - 地域間または時代間の比較 - 問題と解決策 - 利点と課題,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-REASONING-002,96,比較・因果・多面的判断,初期リリース必須,B,複数の学習内容を横断して、 変化の過程または因果関係を問う問題を 作成できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-REASONING-003,96,比較・因果・多面的判断,初期リリース必須,B,複数の立場、観点、条件を考慮して 判断する問題を表現できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-REASONING-004,96,比較・因果・多面的判断,初期リリース必須,B,判断または提案について、 根拠、利点、課題、実現可能性などの 評価観点を設定できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-EXAM-PART-001,97,試験内区分,初期リリース必須,D,検定または試験の中に、 目的や測定技能の異なる複数の試験区分がある場合、 それぞれを識別して管理できること。 例として、1次・2次、筆記・面接、 リーディング・リスニングなどを想定する。,DATA,,DATA,no,一次・二次、筆記・面接など目的や技能の異なる試験区分を識別して保持する
REQ-EXAM-PART-002,97,試験内区分,初期リリース必須,D,試験区分ごとに、 少なくとも次を管理できること。 - 測定する知識または技能 - 出題形式 - 制限時間 - 問題数または構成 - 合格または評価の基準 - 実施順序 適用されない項目は省略できること。,DATA,RULE,DATA,no,試験区分ごとの技能・形式・時間・問題数・合格基準・順序を保持する
REQ-EXAM-PART-003,97,試験内区分,初期リリース必須,D,同じ学習内容が、 複数の試験区分で異なる形式または技能として 出題されることを表現できること。,DATA,RULE,DATA,no,同一学習内容が複数試験区分で異なる形式・技能として出題される関係を表現する
REQ-EXAM-PART-004,97,試験内区分,初期リリース必須,D,学習履歴および模擬試験結果を、 試験全体と試験区分の両方で集計できること。,FUNC,DATA,DATA,yes,学習履歴・模擬試験結果を試験全体と試験区分の両方で集計する機能
REQ-EXAM-PART-005,97,試験内区分,初期リリース必須,D,試験区分ごとの合格条件と、 試験全体としての合格条件を 混同せず管理できること。,DATA,RULE,DATA,no,試験区分別の合格条件と試験全体の合格条件を分けて管理する
REQ-EXAM-PART-006,97,試験内区分,初期リリース必須,D,公式情報の改訂によって、 試験区分、時間、問題数、合格基準が変更された場合、 適用期間または版を区別できること。,DATA,"OPS,RULE",DATA,no,試験区分・時間・問題数・合格基準の改訂を適用期間または版で管理する
REQ-COVERAGE-007,99,教材の網羅性と問題構成,初期リリース必須,C,頻出、重要、誤りやすいなどの理由により、 特定の学習対象へ複数の問題を割り当てられること。 すべての学習対象へ、 一律に同じ問題数を要求しないこと。,RULE,DATA,OPS,yes,重要度・頻出度・誤りやすさに応じて問題数を変え、一律同数を要求しない問題構成規則
REQ-COVERAGE-008,99,教材の網羅性と問題構成,初期リリース必須,C,1つの学習対象について、 異なる問題形式または異なる観点から 確認する問題を関連付けられること。 例として、次を想定する。 - 読む - 書く - 意味を理解する - 文脈で使い分ける - 説明する - 応用する,DATA,RULE,OPS,yes,一つの習得対象へ複数の問題形式・観点を関連付けるデータ要件
REQ-COVERAGE-009,99,教材の網羅性と問題構成,初期リリース必須,C,意図的に問題数を少なくした範囲、 対象外とした範囲、未作成の範囲について、 その理由を記録できること。,DATA,"OPS,SCOPE",OPS,yes,問題数を抑えた範囲・対象外・未作成範囲の理由を記録するデータ要件
REQ-QUALITY-REVIEW-001,100,問題品質レビュー,初期リリース必須,C,教材の完成判定において、 機械的な検証と人による内容レビューを 別々の工程として扱うこと。,OPS,RULE,OPS,no,機械検証と人による内容レビューを別工程として実施する教材品質管理運用
REQ-QUALITY-REVIEW-002,100,問題品質レビュー,初期リリース必須,C,機械検証では、 少なくとも次を確認できること。 - 一意IDの重複 - 必須項目の欠落 - 無効な参照 - 許可されていない値 - 問題数および内訳の整合 - 同一または近似した問題文の重複候補,FUNC,"DATA,OPS",OPS,yes,ID重複・必須項目欠落・参照切れ・問題文重複候補などを機械検証する機能
REQ-QUALITY-REVIEW-003,100,問題品質レビュー,初期リリース必須,C,内容レビューでは、 少なくとも次を確認できること。 - 出題範囲への適合 - 正答の妥当性 - 答えが一意に定まるか - 問題文の曖昧さ - 選択肢の自然さと妥当性 - 難易度の適切さ - 問題形式や分野の偏り - 解答・解説の十分性 - 著作権上の問題 - 学習目的との適合,OPS,"RULE,FUNC",OPS,no,正答妥当性・曖昧さ・難易度・権利などを人が確認する内容レビュー運用
REQ-QUALITY-REVIEW-004,100,問題品質レビュー,初期リリース必須,C,問題または教材について、 採用、要修正、保留、不採用などの レビュー状態を管理できること。 具体的な状態名は運用設計時に決定する。,DATA,"OPS,RULE",OPS,yes,採用・要修正・保留・不採用などのレビュー状態を保持するデータ要件
REQ-QUALITY-REVIEW-005,100,問題品質レビュー,初期リリース必須,C,レビュー状態の変更について、 判断理由、確認者、確認日時を記録できること。,DATA,OPS,OPS,yes,レビュー状態変更の理由・確認者・日時を履歴として記録する
REQ-QUALITY-REVIEW-006,100,問題品質レビュー,初期リリース必須,C,内容を大きく変更した問題について、 再レビューが必要であることを識別できること。,RULE,"OPS,DATA",OPS,yes,内容を大きく変更した問題を再レビュー対象として識別する規則
REQ-QUALITY-REVIEW-007,100,問題品質レビュー,初期リリース必須,C,機械検証に合格したことだけを理由に、 教材を完成または公開可能と判定しないこと。,RULE,OPS,OPS,yes,機械検証合格だけでは完成・公開可能と判定しない品質管理規則
REQ-QUESTION-DEPENDENCY-001,101,問題の独立性と依存関係,初期リリース必須,C,ランダム出題または単独出題を想定する問題は、 他の問題を先に見なくても理解できる文面で 作成できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-QUESTION-DEPENDENCY-002,101,問題の独立性と依存関係,初期リリース必須,B,前問、共通本文、共通資料、共通設問などへの 依存がある問題について、 その依存関係を明示できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-QUESTION-DEPENDENCY-003,101,問題の独立性と依存関係,初期リリース必須,D,依存関係を持つ複数問題を、 必要な順序とまとまりを保ったまま 出題できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-QUESTION-DEPENDENCY-004,101,問題の独立性と依存関係,初期リリース必須,D,共通本文や共通資料へ依存する問題を、 依存情報なしで単独出題しないこと。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-QUESTION-DEPENDENCY-005,101,問題の独立性と依存関係,初期リリース必須,C,問題集の作成時に、 単独出題可能な問題と、 問題群として扱う必要がある問題を 区別して検証できること。,DATA,,DATA,no,個別監査対象および追加監査条件に該当しないため、自動主候補を採用
REQ-SCAFFOLDING-001,102,模範解答・ヒント・段階的支援,初期リリース必須,B,問題に対して、 少なくとも次の学習支援情報を 必要に応じて別々に関連付けられること。 - 正答 - 模範解答 - 解説 - ヒント - 解答の型またはテンプレート - 考え方の手順 - 使用可能な語句または表現例 - 採点基準または評価観点,DATA,,DATA,no,正答・模範解答・解説・ヒント・型・採点基準などを別々の支援情報として保持する
REQ-SCAFFOLDING-002,102,模範解答・ヒント・段階的支援,初期リリース必須,B,完成した模範解答と、 学習者が自力で解答を組み立てるための ヒントまたは解答の型を区別すること。,RULE,DATA,DATA,yes,完成した模範解答と自力解答を促すヒント・型を区別する規則
REQ-SCAFFOLDING-003,102,模範解答・ヒント・段階的支援,初期リリース必須,B,学習者の習熟度や実行モードに応じて、 表示する支援情報の段階を変えられること。 例として、次を想定する。 - 支援なし - 短いヒント - 語句または考え方の候補 - 解答の型 - 詳細な手順 - 模範解答,FUNC,"DATA,RULE",DATA,yes,習熟度・実行モードに応じて表示する支援段階を変更する機能
