source_requirement_id,relation_type,target_requirement_id,reason,primary_source_file,primary_source_line,primary_source_format,all_source_files,source_occurrence_count
REQ-AUTHORING-TRACE-005,DATA,REQ-AUTHORING-TRACE-001,問題から作成元教材および対象範囲へ追跡するには、教材または問題集について作成に使用した原本、資料、対象範囲を記録できる必要がある。,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md,91,TABLE,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md;requirements_authoring_registration_tracking_dependency_integrated_v0_2.md,2
REQ-AUTHORING-TRACE-005,DATA,REQ-AUTHORING-TRACE-002,問題から作成方針へ追跡するには、教材または問題集について作成目的および出題方針を記録できる必要がある。,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md,92,TABLE,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md;requirements_authoring_registration_tracking_dependency_integrated_v0_2.md,2
REQ-AUTHORING-TRACE-005,DATA,REQ-AUTHORING-TRACE-004,問題からレビュー記録へ追跡するには、教材または問題集について機械検証および人によるレビューの実施結果を記録できる必要がある。,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md,93,TABLE,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md;requirements_authoring_registration_tracking_dependency_integrated_v0_2.md,2
REQ-AUTHORING-TRACE-006,REFERENCE,REQ-COPYRIGHT-003,非公開資料と公開可能な成果物を区別するには、資料ごとに公開可能、非公開、家庭内限定などの利用範囲を設定できる必要がある。,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md,62,TABLE,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md;requirements_authoring_registration_tracking_dependency_integrated_v0_2.md,2
REQ-AUTHORING-TRACE-006,STRUCTURE,REQ-MEDIA-001,非公開の原本・中間資料と公開可能な問題・解説・自作資料を分離するには、問題作成の根拠となる出典資料と学習者へ表示する資料を分けて管理できる必要がある。,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md,63,TABLE,requirements_authoring_registration_tracking_dependency_integrated_v0_1.md;requirements_authoring_registration_tracking_dependency_integrated_v0_2.md,2
REQ-BACKUP-001,CONCEPT,REQ-DATA-OUTPUT-002,,requirements_backup_restore_dependency_integrated_v0_1.md,31,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-001,FUNCTION,REQ-DATA-OUTPUT-004,,requirements_backup_restore_dependency_integrated_v0_1.md,32,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_remaining_data_dependency_integrated_v0_1.md,2
REQ-BACKUP-002,REFERENCE,REQ-EVENT-001,学習セッションをバックアップ対象へ含めるには、セッションを一意に識別できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,40,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-002,REFERENCE,REQ-EVENT-003,回答イベントをバックアップ対象へ含めるには、回答を事実データとして管理できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,42,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-002,REFERENCE,REQ-ID-004,教材、問題、学習内容カタログなどをバックアップ対象として保持するには、主要管理対象を一意に識別できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,38,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-002,STRUCTURE,REQ-DATA-OUTPUT-001,バックアップ対象を定義するには、通常保存と明示的なバックアップの責務が分離されている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,36,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-003,CONCEPT,REQ-EVENT-006,,requirements_backup_restore_dependency_integrated_v0_1.md,44,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-003,DATA,REQ-CATALOG-PROGRESS-001,,requirements_backup_restore_dependency_integrated_v0_1.md,46,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-003,DATA,REQ-MASTERY-002,,requirements_backup_restore_dependency_integrated_v0_1.md,45,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-004,REFERENCE,REQ-SCOPE-001,選択バックアップの対象範囲を指定するには、データや機能の適用範囲を明示できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,46,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-004,STRUCTURE,REQ-BACKUP-002,完全バックアップと選択バックアップを分けるには、バックアップ可能な対象範囲が明確に定義されている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,44,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-005,STRUCTURE,REQ-CONTENT-003,,requirements_backup_restore_dependency_integrated_v0_1.md,47,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-005,VALIDATION,REQ-INTEGRITY-001,,requirements_backup_restore_dependency_integrated_v0_1.md,48,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-006,REFERENCE,REQ-BACKUP-FORMAT-001,バックアップ形式のバージョンを管理情報へ含めるには、形式版が明示的に管理されている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,54,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-006,STRUCTURE,REQ-BACKUP-004,対象範囲や完全・選択の区別を管理情報へ含めるには、バックアップ種別が定義されている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,52,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-007,STRUCTURE,REQ-BACKUP-002,バックアップ対象から権利上含められない実体を除外するには、対象データの種類を区別できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,60,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-007,VALIDATION,REQ-COPYRIGHT-001,教材原本や再配布できないファイルを無条件に含めないため、出典と権利状態を管理できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,56,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-007,VALIDATION,REQ-COPYRIGHT-003,バックアップへ含められるファイルの範囲を判断するには、資料ごとに公開可能、非公開、家庭内限定などの利用範囲を設定できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,58,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-008,DATA,REQ-COPYRIGHT-001,,requirements_backup_restore_dependency_integrated_v0_1.md,50,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-008,FUNCTION,REQ-COPYRIGHT-004,,requirements_backup_restore_dependency_integrated_v0_1.md,51,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-008,VALIDATION,REQ-ASSET-005,,requirements_backup_restore_dependency_integrated_v0_1.md,49,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-FORMAT-001,REFERENCE,REQ-SCHEMA-001,形式バージョンごとのデータ構造を管理するには、主要データの必須項目と任意項目が定義されている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,50,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-001,STRUCTURE,REQ-DATA-OUTPUT-001,バックアップ形式を版管理するには、バックアップが通常保存とは異なる明示的な出力物である必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,48,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-002,FUNCTION,REQ-BACKUP-001,,requirements_backup_restore_dependency_integrated_v0_1.md,52,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-FORMAT-003,DATA,REQ-BACKUP-001,,requirements_backup_restore_dependency_integrated_v0_1.md,55,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-FORMAT-003,REFERENCE,REQ-ID-005,,requirements_backup_restore_dependency_integrated_v0_1.md,53,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-FORMAT-003,REFERENCE,REQ-INTEGRITY-001,,requirements_backup_restore_dependency_integrated_v0_1.md,54,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-FORMAT-004,STRUCTURE,REQ-BACKUP-FORMAT-001,破損や改変を検出する情報を持たせるには、検査情報を含める形式版が定義されている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,62,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-004,VALIDATION,REQ-INTEGRITY-002,バックアップの破損や改変による不整合を検出するには、主要データの不整合を検証できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,64,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-005,REFERENCE,REQ-BACKUP-FORMAT-001,バックアップ形式の仕様を文書化するには、対象となる形式バージョンが明示されている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,66,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-005,REFERENCE,REQ-MIGRATION-001,形式変更時の変更内容と互換性を記録するには、データ構造変更に対する移行方針を管理できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,68,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-006,REFERENCE,REQ-BACKUP-006,調査時に対象範囲、件数、作成日時などを確認するには、必要な管理情報がバックアップへ含まれている必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,72,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-006,STRUCTURE,REQ-BACKUP-FORMAT-001,人間が調査可能な形式で確認するには、バックアップの形式と版を識別できる必要がある。,requirements_final_group_f3_dependency_integrated_v0_1.md,70,ARROW,requirements_final_group_f3_dependency_integrated_v0_1.md,1
REQ-BACKUP-FORMAT-007,CONCEPT,REQ-DATA-OUTPUT-004,,requirements_backup_restore_dependency_integrated_v0_1.md,56,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-BACKUP-FORMAT-007,CONCEPT,REQ-ID-006,,requirements_backup_restore_dependency_integrated_v0_1.md,57,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-CATALOG-001,CONCEPT,REQ-CONTENT-003,学習内容と出題範囲を体系的に整理したカタログを独立して管理するには、学習内容の分類を問題・問題集などの他概念から分離して管理できる必要がある。,requirements_catalog_mapping_mastery_target_dependency_integrated_v0_1.md,50,TABLE,requirements_catalog_mapping_mastery_target_dependency_integrated_v0_1.md,1
REQ-CATALOG-001,STRUCTURE,REQ-CONTENT-007,学校教科と検定の両方を学習内容カタログで管理するには、それぞれで異なる分類構造を扱える必要がある。,requirements_catalog_mapping_mastery_target_dependency_integrated_v0_1.md,51,TABLE,requirements_catalog_mapping_mastery_target_dependency_integrated_v0_1.md,1
